policy,policy_type,event_index,correction_role,sequence_frame_id,token,tile_id,reference_cumulative_distance_m,gap_since_previous_event_m,baseline_x_m,baseline_y_m,pre_correction_x_m,pre_correction_y_m,pre_correction_error_m,absolute_fix_x_m,absolute_fix_y_m,post_correction_x_m,post_correction_y_m,post_correction_error_m,manifest_fix_error_m_eval_only,fix_error_consistency_delta_m,position_shift_applied_m,error_improvement_m,error_worsened,correction_true_eval_only,correction_false_eval_only,correction_dangerous_false_gt100m_eval_only,offset_before_x_m,offset_before_y_m,offset_after_x_m,offset_after_y_m
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,61,relocalization,700,701,5552,7045.227832256677,82.02640530848839,146.4538498401301,-572.5433785662023,271.58400757095603,-571.9901591833004,32.65183989161933,246.42107025138105,-566.5088992114179,246.42107025138105,-566.5088992114179,16.763525344081465,16.819059467666712,0.055534123585246675,25.753011968082898,15.888314547537867,False,True,False,False,125.13015773082593,0.5532193829017729,99.96722041125096,6.0344793547843665
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,62,relocalization,715,716,5672,7206.671387017605,161.44355476092824,16.03577341233555,-649.0664402877957,116.00299382358651,-643.0319609330113,63.709094834168845,72.0721950402949,-603.936741094105,72.0721950402949,-603.936741094105,35.42570035607303,35.43124384411129,0.005543488038263433,58.80774860501354,28.283394478095815,False,True,False,False,99.96722041125096,6.0344793547843665,56.03642162795935,45.129699193690726
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,63,relocalization,720,721,5671,7266.610768090341,59.93938107273516,-39.58994279959838,-668.839898052642,16.446478828360966,-623.7101988589512,47.047210176419966,37.0977001094725,-604.4624901399948,37.097700109472505,-604.4624901399948,21.86784057226772,21.93932650415363,0.07148593188590979,28.230253830442727,25.179369604152246,False,True,False,False,56.03642162795935,45.129699193690726,76.68764290907089,64.37740791264719
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,64,relocalization,725,726,5544,7326.547055237322,59.93628714698116,-95.75515226638068,-688.954658335662,-19.06750935730979,-624.5772504230148,40.85222847844938,-33.374112707795575,-570.7161619728431,-33.374112707795575,-570.7161619728431,18.412925314107937,18.428240354271765,0.01531504016382712,55.728769486373444,22.439303164341446,False,True,False,False,76.68764290907089,64.37740791264719,62.3810395585851,118.23849636281886
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,65,relocalization,730,731,5668,7386.974308558674,60.42725332135251,-152.1765480724904,-709.1093191556873,-89.79550851390529,-590.8708227928685,10.94896987483591,-67.82576172309928,-606.0391173185781,-67.82576172309928,-606.0391173185781,25.00493798111433,25.055578298021143,0.05064031690681148,26.697320705846174,-14.05596810627842,True,True,False,False,62.3810395585851,118.23849636281886,84.35078634939111,103.07020183710927
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,66,relocalization,735,736,5541,7447.107261664644,60.132953105970046,-208.47791481352743,-729.133528018285,-124.12712846413632,-626.0633261811757,44.05159104189963,-138.29724317672662,-572.292180608958,-138.29724317672662,-572.292180608958,13.301947688694568,13.343481836262256,0.04153414756768825,55.60690826791757,30.74964335320506,False,True,False,False,84.35078634939111,103.07020183710927,70.18067163680081,156.841347409327
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,67,relocalization,740,741,5539,7507.435878377927,60.32861671328283,-264.29733431466195,-749.1687889724662,-194.11666267786114,-592.3274415631392,9.438207567017686,-208.24597770592663,-573.3423430649564,-208.24597770592663,-573.3423430649564,14.583227028284746,14.615556721619264,0.03232969333451763,23.665829969557862,-5.14501946126706,True,True,False,False,70.18067163680081,156.841347409327,56.05135660873532,175.82644590750988
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,68,relocalization,745,746,5538,7567.569316746155,60.13343836822787,-319.04849024801064,-769.398597826607,-262.9971336392753,-593.5721519190971,6.421427598750211,-243.2203392384108,-573.8672693027183,-243.2203392384108,-573.8672693027183,22.60591008831716,22.60426084187642,0.0016492464407384944,27.917807859846963,-16.18448248956695,True,True,False,False,56.05135660873532,175.82644590750988,75.82815100959985,195.53132852388865
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,69,relocalization,750,751,5535,7627.510116073938,59.94079932778277,-373.7532369578032,-789.7688292038894,-297.92508594820333,-594.2375006800007,23.944669607114747,-348.1434009120567,-575.4414280569181,-348.1434009120567,-575.4414280569181,30.064505313451804,30.042106758080088,0.022398555371715645,53.62062573171795,-6.1198357063370565,True,True,False,False,75.82815100959985,195.53132852388865,25.609836045746533,214.32740114697128
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,70,relocalization,755,756,5534,7685.274109947746,57.76399387380843,-427.3631561355048,-808.5823510492299,-401.7533200897583,-594.2549499022587,23.41228636179827,-383.1177471653791,-575.9659409890883,-383.1177471653791,-575.9659409890883,13.592371327179682,13.631969630047587,0.03959830286790478,26.1107722070007,9.819915034618587,False,True,False,False,25.609836045746533,214.32740114697128,44.24540897012571,232.61641006014167
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,71,relocalization,759,760,5533,7720.956548082106,35.68243813435947,-457.92269378637945,-792.9965836635449,-413.67728481625375,-560.3801736034033,11.24031471962082,-418.0920895996969,-576.4903505942784,-418.0920895996969,-576.4903505942784,19.464471590127303,19.467920772922326,0.0034491827950233755,16.70414032368133,-8.224156870506484,True,True,False,False,44.24540897012571,232.61641006014167,39.830604186682535,216.5062330692665
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,72,relocalization,760,761,5408,7731.136627345944,10.180079263838707,-464.753726821416,-785.5641291868005,-424.9231226347335,-569.057896117534,22.60406126297396,-418.6137985290261,-541.6928746961057,-418.6137985290261,-541.6928746961057,17.340864754748956,17.362169902700895,0.021305147951938608,28.082947994576543,5.263196508225004,False,True,False,False,39.830604186682535,216.5062330692665,46.139928292389925,243.8712544906948
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,73,relocalization,765,766,5283,7787.326291758035,56.18966441209068,-497.7873513774029,-740.9567652485722,-451.647423085013,-497.0855107578774,26.559575780954397,-419.1355127922725,-506.8953973567113,-419.1355127922725,-506.8953973567113,8.203457031871773,8.20593808751478,0.002481055643006158,33.959655268644674,18.356118749082626,False,True,False,False,46.139928292389925,243.8712544906948,78.6518385851304,234.06136789186087
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,74,relocalization,767,768,5283,7809.696712747035,22.370420989000195,-510.3611487484041,-722.6526821332857,-431.7093101632737,-488.5913142414248,8.288863796527211,-419.1355127922725,-506.8953973567113,-419.1355127922725,-506.8953973567113,29.534703920129463,29.6064565208196,0.07175260069013589,22.206752104220776,-21.24584012360225,True,True,False,False,78.6518385851304,234.06136789186087,91.22563595613161,215.75728477657435
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,75,relocalization,800,801,3906,8181.686294540867,371.98958179383135,-658.23840667935,-380.1622096475365,-567.0127707232184,-164.40492487096213,112.09541611516505,-494.8207220543409,-125.17165947239846,-494.8207220543409,-125.17165947239846,29.950585310615303,29.92338858544328,0.027196725172021985,82.1641101993061,82.14483080454974,False,True,False,False,91.22563595613161,215.75728477657435,163.4176846250091,254.99055017513803
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,76,relocalization,843,844,2032,8686.745426519003,505.05913197813607,-803.6605425769956,115.52705637596088,-640.2428579519865,370.5176065510989,161.8864375031935,-467.67341542313807,397.315106656868,-467.67341542313807,397.315106656868,13.0072593429527,12.990215636604606,0.017043706348093934,174.63767779788017,148.8791781602408,False,True,False,False,163.4176846250091,254.99055017513803,335.9871271538575,281.7880502809071
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,77,relocalization,845,846,1907,8711.794529447752,25.049102928749562,-810.7231701630337,140.44493303803347,-474.7360430091762,422.23298331894057,7.326978249990011,-468.19517085747793,432.1126191066578,-468.19517085747793,432.1126191066578,18.880519976090007,18.899398119433105,0.01887814334309823,11.848637550486782,-11.553541726099995,True,True,False,False,335.9871271538575,281.7880502809071,342.5279993055558,291.66768606862433
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,78,relocalization,860,861,1407,8838.521091116023,126.72656166827073,-834.8701476073659,267.46174585389593,-492.3421483018101,559.1294319225203,23.385486516631797,-470.2822459170129,571.3026833236217,-470.2822459170129,571.3026833236217,30.714122977529303,30.80812498220632,0.0940020046770158,25.19578025982124,-7.328636460897506,True,True,False,False,342.5279993055558,291.66768606862433,364.58790169035296,303.8409374697258
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,79,relocalization,865,866,1408,8884.638018144327,46.11692702830442,-789.1351024038174,283.56937496982016,-424.54720071346446,587.410312439546,39.811484829096536,-435.3113003943581,571.8271148842759,-435.3113003943581,571.8271148842759,23.847914030348694,23.925626103800425,0.07771207345173181,18.93942681251971,15.963570798747842,False,True,False,False,364.58790169035296,303.8409374697258,353.8238020094593,288.2577399144558
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,80,relocalization,870,871,1535,8943.504714088618,58.86669594429077,-728.9289673193116,298.31580873463275,-375.1051653098523,586.5735486490885,36.17774085142439,-364.8473126258468,538.078758454416,-364.8473126258468,538.078758454416,14.771238493663077,14.798990101236136,0.027751607573058834,49.56781433260967,21.406502357761312,False,True,False,False,353.8238020094593,288.2577399144558,364.08165469346477,239.7629497197832
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,81,relocalization,873,874,1536,8973.42253915776,29.917825069142054,-704.1145311689461,326.0954681199011,-340.0328764754813,565.8584178396843,14.91027406157894,-329.8762528174557,538.6034962711856,-329.8762528174557,538.6034962711856,18.21477279846977,18.228112771903355,0.013339973433584618,29.08586862783684,-3.30449873689083,True,True,False,False,364.08165469346477,239.7629497197832,374.2382783514904,212.50802815128446
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,82,relocalization,875,876,1536,8995.88675661827,22.464217460510554,-675.852499535647,310.6745547222454,-301.6142211841566,523.1825828735298,34.40268242480363,-329.8762528174557,538.6034962711856,-329.8762528174557,538.6034962711856,16.260252671890733,16.28565991021154,0.025407238320806158,32.19545002107595,18.142429752912896,False,True,False,False,374.2382783514904,212.50802815128446,345.9762467181913,227.9289415489402
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,83,relocalization,880,881,1538,9055.52964156162,59.64288494334869,-615.4449171286738,324.6233851703987,-269.46867041048245,552.5523267193389,8.623820277826283,-259.9341217502952,539.6532819555141,-259.9341217502952,539.6532819555141,14.07674701097701,14.123732545453406,0.046985534476394974,16.040354546350716,-5.452926733150727,True,True,False,False,345.9762467181913,227.9289415489402,355.51079537837853,215.0298967851154
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,84,relocalization,885,886,1539,9114.973284905238,59.44364334361853,-555.495863382582,338.09759183197826,-199.98506800420347,553.1274886170936,2.608738590172068,-224.9630504886154,540.1783298240043,-224.9630504886154,540.1783298240043,27.889754867203997,27.878433612311373,0.011321254892624921,28.135037274548456,-25.28101627703193,True,True,False,False,355.51079537837853,215.0298967851154,330.5328128939666,202.08073799202606
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,85,relocalization,900,901,1917,9275.815067619327,160.84178271408928,-450.745756791089,265.59751128475114,-120.21294389712239,467.6782492767772,6.435412221343075,-118.48143040912692,437.3614335642196,-118.48143040912692,437.3614335642196,28.8868468854754,28.97941511847734,0.09256823300194128,30.36622225283033,-22.451434664132325,True,True,False,False,330.5328128939666,202.08073799202606,332.26432638196206,171.7639222794685
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,86,relocalization,904,905,2042,9324.366007110746,48.55093949141883,-441.3291646656816,217.33698168198117,-109.06483828371955,389.10090396144966,28.46792026599791,-117.95864663505928,402.5638831229881,-117.95864663505927,402.5638831229881,15.856013931289684,15.897900428032882,0.041886496743197554,16.135415547620045,12.611906334708227,False,True,False,False,332.26432638196206,171.7639222794685,323.37051803062235,185.22690144100693
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,87,relocalization,905,906,2042,9336.446147214894,12.080140104148086,-439.2211980794655,205.46671558575227,-115.85068004884317,390.69361702675917,15.1011726508,-117.95864663505928,402.5638831229881,-117.95864663505927,402.5638831229881,6.524796232981744,6.518283749267923,0.006512483713821737,12.055983590063716,8.576376417818256,False,True,False,False,323.37051803062235,185.22690144100693,321.26255144440626,197.09716753723583
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,88,relocalization,910,911,2292,9396.96124882234,60.515101607445104,-426.3800674254778,146.42905944340208,-105.11751598107156,343.52622698063794,5.383137189480392,-116.91309511521833,332.96878656186163,-116.91309511521831,332.96878656186163,13.54523692607621,13.573170300515988,0.027933374439777836,15.830200103155052,-8.162099736595819,True,True,False,False,321.26255144440626,197.09716753723583,309.4669723102595,186.53972711845955
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,89,relocalization,913,914,2417,9432.87684190412,35.91559308178148,-418.63357614831614,111.57336855932468,-109.16660383805663,298.11309567778426,10.811575778018911,-116.390327369445,298.1712404433638,-116.390327369445,298.1712404433638,13.035861345281353,13.05692563080806,0.02106428552670714,7.2239575352917464,-2.2242855672624415,True,True,False,False,309.4669723102595,186.53972711845955,302.24324877887113,186.5978718840391
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,90,relocalization,915,916,2417,9456.92869949076,24.051857586639017,-413.3084334289344,87.82076640790808,-111.06518465006326,274.4186382919472,10.832724054737211,-116.390327369445,298.1712404433638,-116.390327369445,298.1712404433638,15.574173116109082,15.605417872477034,0.03124475636795232,24.342211361034217,-4.7414490613718705,True,True,False,False,302.24324877887113,186.5978718840391,296.9181060594894,210.3504740354557
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,91,relocalization,935,936,3292,9697.557656364548,240.6289568737884,-352.4340338867585,-149.10033784760216,-55.51592782726914,61.25013618785354,48.35333727749012,-112.73110274865758,54.58845794154331,-112.73110274865758,54.58845794154331,15.687422751116554,15.694195572838836,0.006772821722282885,57.60168572483308,32.66591452637357,False,True,False,False,296.9181060594894,210.3504740354557,239.70293113810095,203.68879578914547
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,92,relocalization,936,937,3418,9709.52817728014,11.970520915592715,-349.11963496755646,-160.9099797820979,-109.41670382945551,42.77881600704757,13.710000926913105,-77.23574874992482,20.316327566746622,-77.23574874992482,20.316327566746622,26.175161475683684,26.1573141859628,0.017847289720883452,39.2450921359783,-12.465160548770578,True,True,False,False,239.70293113810095,203.68879578914547,271.88388621763164,181.22630734884453
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,93,relocalization,940,941,3667,9758.739977696418,49.211800416276674,-336.092410752885,-207.470956680166,-64.20852453525333,-26.244649331321483,35.985687946586864,-111.16294376901352,-49.80414152285084,-111.16294376901351,-49.80414152285084,35.21599280072626,35.3101526602474,0.09415985952113459,52.533486062724236,0.7696951458606023,False,True,False,False,271.88388621763164,181.22630734884453,224.92946698387146,157.66681515731517
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,94,relocalization,945,946,3792,9818.92380719282,60.18382949640181,-319.1445221580984,-265.4975100946794,-94.21505517422696,-107.83069493736423,31.030062655657094,-110.64023479493336,-84.60167179722339,-110.64023479493335,-84.60167179722339,15.522347441093551,15.51218295013687,0.01016449095668115,28.449499848286745,15.507715214563543,False,True,False,False,224.92946698387146,157.66681515731517,208.50428736316508,180.895838297456
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,95,relocalization,985,986,5418,10278.501090747475,459.5772835546559,-166.35634162843556,-673.9769759028782,42.14794573472952,-493.08113760542216,100.22723858964947,-68.87123033078387,-536.4440909312107,-68.87123033078387,-536.4440909312107,24.16280091610683,24.202508544067587,0.039707627960758884,119.18726096106066,76.06443767354264,False,True,False,False,208.50428736316508,180.895838297456,97.48511129765168,137.5328849716675
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,96,relocalization,989,990,5419,10321.88186587281,43.380775125335276,-123.65011199761364,-663.7726718475462,-26.16500069996195,-526.2397868758787,16.95158183695859,-33.89695248880889,-535.9186442536302,-33.89695248880889,-535.9186442536302,28.972238516902646,28.98054211551957,0.00830359861692287,12.388032878706257,-12.020656679944057,True,True,False,False,97.48511129765168,137.5328849716675,89.75315950880474,127.85402759391604
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,97,relocalization,990,991,5419,10333.555052634902,11.673186762091063,-112.18506847765164,-660.718512830209,-22.431908968846898,-532.8644852362929,27.34803009823295,-33.89695248880889,-535.9186442536302,-33.89695248880889,-535.9186442536302,38.66066966355172,38.63535894604138,0.02531071751034375,11.86486874001584,-11.312639565318772,True,True,False,False,89.75315950880474,127.85402759391604,78.28811598884275,124.79986857657877
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,98,relocalization,1005,1006,5046,10466.811818018574,133.25676538367225,-110.6124029565005,-545.0188151976881,-32.324286967657756,-420.21894662110935,60.93795542745773,34.4824464158155,-430.4748562746681,34.48244641581549,-430.4748562746681,23.328714448719506,23.396869293329225,0.06815484460971888,67.58937274596089,37.60924097873823,False,True,False,False,78.28811598884275,124.79986857657877,145.094849372316,114.54395892302
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,99,relocalization,1010,1011,4796,10525.5526341387,58.7408161201256,-124.9055189159814,-488.11748592616766,20.189330456334588,-373.57352700314766,24.711798844983253,33.43630750698503,-360.8797926488333,33.436307506985045,-360.8797926488333,13.657134929074394,13.682006877251826,0.024871948177432657,18.347024086711176,11.05466391590886,False,True,False,False,145.094849372316,114.54395892302,158.34182642296645,127.23769327733436
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,100,relocalization,1030,1031,3920,10743.341835472442,217.7892013337423,-174.91962945292937,-285.3155581499047,-16.577803029962922,-158.07786487257033,44.89465626751909,-5.1983988616848364,-117.82272360799834,-5.1983988616848364,-117.82272360799834,28.680784795139886,28.6650035798724,0.015781215267484328,41.83260973756803,16.213871472379203,False,True,False,False,158.34182642296645,127.23769327733436,169.72123059124453,167.49283454190635
oracle_position_reset_eval_only,candidate_pool_oracle_eval_only,101,relocalization,1033,1034,3920,10768.615718302131,25.273882829689683,-180.7668646953011,-261.0696925730923,-11.045634104056575,-93.57685803118596,32.69953560326895,-5.1983988616848364,-117.82272360799834,-5.1983988616848364,-117.82272360799834,26.659674935158808,26.63331622078549,0.026358714373319714,24.940973468340996,6.0398606681101406,False,True,False,False,169.72123059124453,167.49283454190635,175.56846583361627,143.24696896509397
balanced_position_reset_online,online_gate_controlled_eval_replay,0,initialization,0,1,3546,0.0,0.0,-1.359850087417669,-0.4660028431250111,-1.359850087417669,-0.4660028431250111,1.4374807511930154,28.20529212744441,-12.904388110153375,28.20529212744441,-12.904388110153375,31.01712005476887,30.989288717602594,0.02783133716627617,32.07508475804932,-29.579639303575856,True,True,False,False,0.0,0.0,29.565142214862078,-12.438385267028364
balanced_position_reset_online,online_gate_controlled_eval_replay,1,relocalization,59,60,1297,632.3370364741726,632.3370364741726,15.061113789714389,626.0738767885881,44.62625600457647,613.6354915215597,36.37911979295484,53.75901313137729,613.9775852882303,53.75901313137729,613.9775852882303,44.60610609462188,44.55530867620633,0.050797418415548634,9.139161935447145,-8.22698630166704,True,False,True,False,29.565142214862078,-12.438385267028364,38.6978993416629,-12.09629150035778
balanced_position_reset_online,online_gate_controlled_eval_replay,2,relocalization,78,79,545,844.4569724412229,212.1199359670503,19.38182692760224,843.5890073743221,58.07972626926514,831.4927158739644,50.75510446700776,-19.321601661504246,821.7113686478697,-19.321601661504246,821.7113686478697,34.39991683326031,34.39601604526073,0.0039007879995835992,78.01692328593798,16.355187633747448,False,True,False,False,38.6978993416629,-12.09629150035778,-38.70342858910649,-21.87763872645246
balanced_position_reset_online,online_gate_controlled_eval_replay,3,relocalization,80,81,545,847.3137521681801,2.8567797269572566,17.555914918867117,844.5525433702586,-21.14751367023937,822.6749046438061,34.072768981781465,-19.321601661504246,821.7113686478697,-19.321601661504246,821.7113686478697,33.21907280485133,33.224451813680055,0.005379008828725773,2.0645474756247224,0.8536961769301357,False,True,False,False,-38.70342858910649,-21.87763872645246,-36.87751658037136,-22.841174722388928
balanced_position_reset_online,online_gate_controlled_eval_replay,4,relocalization,99,100,541,1054.3861427420036,207.07239057382344,-193.45490092931703,846.1994179232233,-230.3324175096884,823.3582432008344,33.396975352115305,-159.2026645252481,819.6091951639391,-159.2026645252481,819.6091951639391,45.624450432395506,45.58389044898862,0.0405599834068866,71.22848531879954,-12.2274750802802,True,False,True,False,-36.87751658037136,-22.841174722388928,34.252236404068924,-26.590222759284188
balanced_position_reset_online,online_gate_controlled_eval_replay,5,relocalization,180,181,1648,1926.6973536358632,872.3112108938597,-812.1543345225043,491.80210787145126,-777.9020981184353,465.21188511216707,48.01908503196201,-783.9788869633339,496.99248331272975,-783.9788869633339,496.99248331272975,26.449865943979567,26.43326356485385,0.01660237912571816,32.35635617079111,21.56921908798244,False,True,False,False,34.252236404068924,-26.590222759284188,28.17544755917038,5.190375441278491
balanced_position_reset_online,online_gate_controlled_eval_replay,6,relocalization,185,186,1648,1932.6752350517088,5.977881415845559,-812.3504131365153,485.4086013707609,-784.1749655773449,490.5989768120394,26.957311183473045,-783.9788869633339,496.99248331272975,-783.9788869633339,496.99248331272975,24.150978070721326,24.116585303341022,0.034392767380303724,6.396512502703517,2.8063331127517195,False,True,False,False,28.17544755917038,5.190375441278491,28.371526173181337,11.583881941968855
balanced_position_reset_online,online_gate_controlled_eval_replay,7,relocalization,190,191,1648,1938.440742845247,5.765507793538291,-812.6679065868932,480.1188969943351,-784.2963804137119,491.70277893630396,24.553686345872844,-783.9788869633339,496.99248331272975,-783.9788869633339,496.99248331272975,23.26640297418134,23.223608820880912,0.04279415330042724,5.299223950826293,1.2872833716915046,False,True,False,False,28.371526173181337,11.583881941968855,28.68901962355926,16.873586318394644
balanced_position_reset_online,online_gate_controlled_eval_replay,8,relocalization,195,196,1773,1956.506294645568,18.065551800320918,-813.9789277221983,460.05664616087273,-785.289908098639,476.9302324792674,24.9685056876861,-783.4580463828752,462.19500210508704,-783.4580463828752,462.19500210508704,29.40406920388955,29.408003084881145,0.003933880991596084,14.848660933762606,-4.435563516203448,True,True,False,False,28.68901962355926,16.873586318394644,30.52088133932307,2.138355944214311
balanced_position_reset_online,online_gate_controlled_eval_replay,9,relocalization,200,201,1773,1971.5889309154436,15.082636269875593,-814.533501587254,443.51361778852726,-784.012620247931,445.65197373274157,31.248525291117303,-783.4580463828752,462.19500210508704,-783.4580463828752,462.19500210508704,23.719182127384208,23.67719489349913,0.0419872338850773,16.55232128434046,7.529343163733095,False,True,False,False,30.52088133932307,2.138355944214311,31.07545520437884,18.681384316559786
balanced_position_reset_online,online_gate_controlled_eval_replay,10,relocalization,205,206,1773,1981.047264600488,9.458333685044408,-815.2016448014697,434.158145160888,-784.1261895970908,452.8395294774478,24.569672037063725,-783.4580463828752,462.19500210508704,-783.4580463828752,462.19500210508704,24.24271640186356,24.20512488938083,0.03759151248273085,9.379300797032238,0.32695563520016435,False,True,False,False,31.07545520437884,18.681384316559786,31.7435984185945,28.03685694419903
balanced_position_reset_online,online_gate_controlled_eval_replay,11,relocalization,210,211,1898,1995.9062558328087,14.858991232320705,-816.6316883713446,417.9644927233884,-784.8880899527501,446.0013496675874,25.117572504687374,-782.9372111251578,427.3975223405287,-782.9372111251578,427.3975223405287,26.982040005719625,26.97018565271046,0.011854353009166374,18.705836506688595,-1.8644675010322516,True,True,False,False,31.7435984185945,28.03685694419903,33.69447724618681,9.433029617140335
balanced_position_reset_online,online_gate_controlled_eval_replay,12,relocalization,215,216,2023,2036.4742383006333,40.56798246782455,-820.7135220978075,373.375947303516,-787.0190448516207,382.80897692065633,32.53801791681701,-782.4163811902981,392.600044017192,-782.4163811902981,392.600044017192,23.833709377820185,23.8045294338649,0.02917994395528467,10.818942077122069,8.704308538996827,False,True,False,False,33.69447724618681,9.433029617140335,38.2971409075094,19.224096713675976
balanced_position_reset_online,online_gate_controlled_eval_replay,13,relocalization,480,481,5817,5052.685233124886,3016.2109948242523,560.096362630738,-523.2432419901312,598.3935035382474,-504.0191452764552,183.5780983927499,772.0880920478376,-628.1976640727371,772.0880920478376,-628.1976640727371,31.314236850098492,31.27622673898626,0.03801011111223218,213.51841749121874,152.2638615426514,False,True,False,False,38.2971409075094,19.224096713675976,211.99172941709958,-104.9544220826059
balanced_position_reset_online,online_gate_controlled_eval_replay,14,relocalization,481,482,5817,5064.544979629139,11.859746504253053,557.6071029059926,-512.2374074197514,769.5988323230922,-617.1918295023573,29.6510912761358,772.0880920478376,-628.1976640727371,772.0880920478376,-628.1976640727371,37.34784525204365,37.35161251206383,0.0037672600201830164,11.283829516959461,-7.696753975907846,True,True,False,False,211.99172941709958,-104.9544220826059,214.48098914184493,-115.96025665298566
balanced_position_reset_online,online_gate_controlled_eval_replay,15,relocalization,485,486,5692,5112.866852659654,48.321873030515235,547.7918738334622,-468.01703845144624,762.2728629753071,-583.977295104432,34.00082970817982,771.5628984686919,-593.4000614946708,771.5628984686919,-593.4000614946708,47.18209986980006,47.24095061103159,0.05885074123153089,13.23228196167852,-13.18127016162024,True,False,True,False,214.48098914184493,-115.96025665298566,223.77102463522965,-125.38302304322457
balanced_position_reset_online,online_gate_controlled_eval_replay,16,relocalization,505,506,4693,5352.364268679374,239.49741601971982,502.0524482399161,-251.70423320470255,725.8234728751457,-377.08725624792714,59.996404834995914,802.3349095311714,-314.4912395682186,802.3349095311714,-314.4912395682186,66.2845374798872,66.16138734737686,0.12315013251034657,98.85474820834548,-6.2881326448912915,True,False,True,False,223.77102463522965,-125.38302304322457,300.28246129125534,-62.78700636351604
balanced_position_reset_online,online_gate_controlled_eval_replay,17,relocalization,515,516,4317,5470.28670602077,117.92243734139629,477.7621882817932,-144.64586258143467,778.0446495730486,-207.4328689449507,45.164254310291454,765.7854147169273,-210.6263381787576,765.7854147169273,-210.6263381787576,33.978151466285375,33.93344802551496,0.04470344077041233,12.668349734863211,11.18610284400608,False,True,False,False,300.28246129125534,-62.78700636351604,288.0232264351341,-65.98047559732294
balanced_position_reset_online,online_gate_controlled_eval_replay,18,relocalization,520,521,4065,5525.589007354143,55.30230133337318,466.5450136605138,-93.94326395351482,754.568240095648,-159.92373955083775,26.872854233515294,694.7884270232171,-142.08672428503633,694.7884270232171,-142.08672428503633,37.66147651871035,37.59273079332692,0.0687457253834296,62.38417399122323,-10.788622285195057,True,True,False,False,288.0232264351341,-65.98047559732294,228.24341336270328,-48.14346033152151
balanced_position_reset_online,online_gate_controlled_eval_replay,19,relocalization,525,526,3940,5580.451538853656,54.86253149951244,455.3131979283088,-43.59930032277937,683.5566112910121,-91.74276065430088,47.31412106993218,694.2633639117703,-107.2891092072241,694.2633639117703,-107.2891092072241,40.46989404137387,40.430737986077,0.03915605529687127,18.87653318305799,6.844227028558308,False,False,True,False,228.24341336270328,-48.14346033152151,238.9501659834615,-63.68980888444473
balanced_position_reset_online,online_gate_controlled_eval_replay,20,relocalization,555,556,2817,5880.7177312225285,300.2661923688729,398.791488884364,231.6422934601981,637.7416548678254,167.95248457575337,102.12099257875163,759.4819642086513,206.9451949056238,759.4819642086513,206.9451949056238,28.816846085655897,28.765244690436067,0.05160139521982998,127.83244649645552,73.30414649309573,False,True,False,False,238.9501659834615,-63.68980888444473,360.6904753242873,-24.697098554574296
balanced_position_reset_online,online_gate_controlled_eval_replay,21,relocalization,660,661,3802,6563.978285757233,683.2605545347042,7.819859851466475,-134.67559167737653,368.51033517575377,-159.37269023195083,162.09182054032317,239.08931193384345,-79.34309351909906,239.08931193384345,-79.34309351909906,11.705542100371392,11.734509580388222,0.028967480016829583,152.1661513182376,150.38627843995178,False,True,False,False,360.6904753242873,-24.697098554574296,231.26945208237697,55.332498158277474
